도로명주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),312.0,2409.0,2619.0,2608.0,2551.0,2678.0,2846.0,3026.0,3346.0,2917.0,3213.0,10.0,155.0,760.0,20190508
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),312.0,2045.0,1869.0,2180.0,1996.0,2681.0,3691.0,4116.0,3276.0,2719.0,4040.0,5.0,104.0,1071.0,20190508
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),312.0,2227.0,2478.0,2604.0,2705.0,2989.0,3360.0,3474.0,3538.0,2948.0,3634.0,10.0,175.0,760.0,20190508
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),312.0,2386.0,2480.0,2615.0,2475.0,2908.0,3940.0,4366.0,3224.0,2565.0,4497.0,8.0,150.0,760.0,20190508
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),324.0,1935.0,1915.0,2192.0,2298.0,2627.0,3349.0,3589.0,3428.0,2945.0,3693.0,5.0,131.0,1042.0,20190508
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),312.0,2149.0,2249.0,2351.0,2375.0,2502.0,2680.0,2705.0,2939.0,2655.0,2836.0,5.0,139.0,849.0,20190508
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),222.0,1996.0,1801.0,2083.0,2053.0,2580.0,3360.0,3459.0,3243.0,2706.0,3632.0,5.0,105.0,1205.0,20190523
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),222.0,2022.0,1886.0,2208.0,2345.0,2713.0,3409.0,3647.0,3989.0,3156.0,3873.0,5.0,135.0,1144.0,20190523
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),216.0,1877.0,1904.0,2170.0,2185.0,2503.0,3433.0,3821.0,3377.0,2685.0,3961.0,5.0,119.0,1354.0,20190523
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),210.0,2233.0,2429.0,2534.0,2509.0,2528.0,2687.0,3106.0,3977.0,3350.0,3464.0,5.0,155.0,1034.0,20190523
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),216.0,1494.0,1470.0,1826.0,1571.0,2271.0,4742.0,5429.0,3311.0,2296.0,5621.0,4.0,57.0,1274.0,20190523
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),216.0,1841.0,2079.0,2459.0,2568.0,3089.0,3378.0,3631.0,3857.0,3109.0,3863.0,5.0,160.0,1018.0,20190523
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),216.0,2223.0,2312.0,2458.0,2485.0,2650.0,2604.0,2739.0,3187.0,2876.0,2949.0,5.0,152.0,1056.0,20190523
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),228.0,2390.0,2529.0,2660.0,2659.0,2881.0,3251.0,3459.0,3057.0,2711.0,3597.0,8.0,169.0,1070.0,20190528
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),228.0,2099.0,2166.0,2313.0,2275.0,2541.0,3085.0,3326.0,2546.0,2230.0,3338.0,8.0,130.0,1070.0,20190528
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),228.0,2139.0,2231.0,2423.0,2372.0,2671.0,3263.0,3441.0,2946.0,2528.0,3561.0,8.0,140.0,1070.0,20190528
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),216.0,2168.0,2210.0,2388.0,2252.0,2677.0,3824.0,4258.0,2766.0,2281.0,4355.0,8.0,128.0,1070.0,20190528
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),222.0,2743.0,2769.0,2958.0,3008.0,3290.0,3625.0,3811.0,3173.0,2783.0,3865.0,8.0,205.0,1070.0,20190528
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),228.0,2447.0,2258.0,2513.0,2529.0,2927.0,3613.0,3881.0,3224.0,2857.0,4019.0,8.0,156.0,1070.0,20190528
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),228.0,2290.0,2566.0,2706.0,2619.0,2858.0,3203.0,3425.0,3941.0,3419.0,3871.0,7.0,165.0,1070.0,20190528
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),318.0,2009.0,2190.0,2498.0,2760.0,2969.0,3511.0,3602.0,4092.0,3384.0,3801.0,5.0,179.0,1774.0,20190602
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),324.0,2232.0,2379.0,2522.0,2485.0,2820.0,2930.0,3216.0,4035.0,3456.0,3686.0,5.0,151.0,1808.0,20190602
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),318.0,2110.0,1963.0,2166.0,2194.0,2636.0,3268.0,3294.0,3252.0,2675.0,3486.0,5.0,123.0,1543.0,20190602
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),322.0,1687.0,1792.0,2064.0,2076.0,2628.0,3988.0,4465.0,4170.0,2977.0,4912.0,4.0,108.0,1748.0,20190602
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),333.0,2115.0,1924.0,2199.0,2358.0,2719.0,3346.0,3586.0,3942.0,3183.0,3629.0,5.0,138.0,1771.0,20190602
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),318.0,2048.0,1930.0,2256.0,2202.0,2795.0,3437.0,3687.0,3312.0,2754.0,3838.0,5.0,124.0,1575.0,20190602
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),318.0,2191.0,2240.0,2351.0,2427.0,2485.0,2658.0,2814.0,3137.0,2742.0,2938.0,5.0,142.0,1616.0,20190602
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),264.0,2469.0,2728.0,2821.0,2773.0,2856.0,2965.0,3009.0,4271.0,3654.0,3541.0,5.0,180.0,2114.0,20190612
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),270.0,1941.0,1717.0,1968.0,1870.0,2531.0,3433.0,3609.0,3272.0,2699.0,3804.0,4.0,88.0,2516.0,20190612
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),270.0,1293.0,1389.0,1744.0,1830.0,2425.0,3963.0,4490.0,4089.0,2959.0,4872.0,4.0,87.0,2243.0,20190612
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),264.0,2220.0,1731.0,2069.0,2055.0,2598.0,3537.0,3754.0,3776.0,2970.0,3837.0,4.0,106.0,2196.0,20190612
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),270.0,1902.0,1940.0,2290.0,2230.0,2658.0,3723.0,3954.0,3456.0,2743.0,4228.0,5.0,122.0,2636.0,20190612
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),270.0,2346.0,2353.0,2477.0,2520.0,2588.0,2624.0,2928.0,3216.0,2954.0,3123.0,5.0,157.0,2113.0,20190612
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),270.0,1870.0,2194.0,2548.0,2680.0,3159.0,3540.0,3685.0,4033.0,3296.0,3766.0,5.0,173.0,2201.0,20190612
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),192.0,1909.0,1912.0,2279.0,2221.0,2612.0,3750.0,4009.0,3475.0,2944.0,4030.0,5.0,122.0,2147.0,20190617
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),192.0,2064.0,1812.0,2149.0,2061.0,2628.0,3791.0,4119.0,3817.0,3073.0,4180.0,4.0,106.0,2188.0,20190617
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),192.0,2124.0,2277.0,2252.0,2102.0,2153.0,2050.0,2045.0,2147.0,1764.0,2111.0,3.0,107.0,2166.0,20190617
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),192.0,1723.0,1876.0,2095.0,2176.0,2504.0,2776.0,2888.0,2988.0,2526.0,3042.0,3.0,117.0,2166.0,20190617
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),192.0,2334.0,2675.0,2785.0,2762.0,2885.0,3096.0,3583.0,4330.0,3785.0,3835.0,5.0,179.0,2087.0,20190617
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),192.0,1946.0,1784.0,2038.0,1936.0,2531.0,3467.0,3684.0,3281.0,2654.0,3736.0,4.0,97.0,2368.0,20190617
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),192.0,1649.0,1776.0,1964.0,1886.0,2285.0,3177.0,3697.0,3068.0,2295.0,3887.0,4.0,87.0,2166.0,20190617
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),108.0,4563.0,3993.0,4079.0,3979.0,4495.0,5103.0,5443.0,5059.0,4395.0,5561.0,9.0,255.0,3547.0,20190811
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),108.0,2411.0,2527.0,2655.0,2496.0,2796.0,3112.0,3403.0,3899.0,3246.0,3714.0,10.0,154.0,3547.0,20190811
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),108.0,1397.0,1398.0,1770.0,1510.0,2203.0,4319.0,4978.0,3522.0,2354.0,5195.0,4.0,52.0,3499.0,20190811
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),108.0,2266.0,2697.0,2908.0,2991.0,3201.0,3257.0,3268.0,3689.0,3103.0,3287.0,10.0,203.0,3547.0,20190811
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),108.0,2194.0,2329.0,2697.0,2553.0,3132.0,3846.0,4114.0,3602.0,2983.0,4424.0,10.0,156.0,3547.0,20190811
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),108.0,6453.0,6144.0,5963.0,6069.0,6735.0,6706.0,6576.0,6362.0,5642.0,6465.0,9.0,254.0,3547.0,20190811
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),108.0,2212.0,2367.0,2645.0,2532.0,3032.0,3819.0,4093.0,3819.0,3040.0,4294.0,10.0,156.0,3547.0,20190811
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),126.0,3790.0,3530.0,3579.0,3454.0,3883.0,4508.0,4830.0,3337.0,2873.0,4828.0,8.0,251.0,2356.0,20190826
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),126.0,2125.0,2075.0,2076.0,2030.0,2127.0,2281.0,2394.0,2227.0,2058.0,2474.0,10.0,107.0,2356.0,20190826
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),126.0,4283.0,4504.0,3978.0,3512.0,3950.0,4770.0,5174.0,3340.0,2860.0,5353.0,8.0,255.0,2356.0,20190826
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),126.0,1823.0,1643.0,1829.0,1696.0,2285.0,3236.0,3528.0,2977.0,2330.0,3619.0,4.0,70.0,2551.0,20190826
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),126.0,1656.0,1696.0,2011.0,2022.0,2434.0,3071.0,3339.0,3070.0,2459.0,3476.0,5.0,104.0,2517.0,20190826
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),126.0,1892.0,2090.0,2370.0,2345.0,2754.0,3471.0,3866.0,3369.0,2743.0,3940.0,5.0,136.0,2400.0,20190826
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),126.0,1401.0,1460.0,1768.0,1434.0,2122.0,5011.0,5877.0,3336.0,2175.0,6171.0,4.0,43.0,2857.0,20190826
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),180.0,2005.0,1976.0,2096.0,2006.0,2104.0,2325.0,2351.0,3132.0,2573.0,2757.0,5.0,102.0,1176.0,20190930
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),174.0,1757.0,1535.0,1730.0,1632.0,2042.0,3049.0,3150.0,2607.0,2030.0,3219.0,4.0,65.0,1290.0,20190930
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),174.0,1921.0,2011.0,2216.0,2283.0,2608.0,3114.0,3366.0,3569.0,2861.0,3616.0,5.0,133.0,1343.0,20190930
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),174.0,1540.0,1568.0,1758.0,1740.0,2181.0,3211.0,3617.0,3441.0,2358.0,3926.0,4.0,76.0,1362.0,20190930
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),174.0,1705.0,1766.0,1998.0,1985.0,2342.0,2806.0,2967.0,2657.0,2225.0,3044.0,5.0,102.0,1305.0,20190930
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),175.0,2060.0,2270.0,2477.0,2591.0,2764.0,2860.0,2921.0,3365.0,2939.0,2900.0,5.0,162.0,1038.0,20190930
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),174.0,1971.0,1965.0,2114.0,2096.0,2022.0,2211.0,2340.0,2557.0,2299.0,2512.0,5.0,113.0,1140.0,20190930
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),198.0,1975.0,1884.0,2028.0,1985.0,2107.0,2164.0,2217.0,2450.0,2132.0,2335.0,5.0,100.0,1051.0,20191020
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),198.0,1702.0,1651.0,1741.0,1722.0,2072.0,2532.0,2509.0,2270.0,1973.0,2622.0,5.0,76.0,1323.0,20191020
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),198.0,2635.0,2363.0,2540.0,2629.0,2738.0,2847.0,2986.0,3119.0,2674.0,3086.0,5.0,165.0,897.0,20191020
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),198.0,1551.0,1541.0,1742.0,1606.0,2150.0,3519.0,3987.0,3122.0,2157.0,4180.0,4.0,62.0,1308.0,20191020
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),198.0,1790.0,1900.0,2104.0,2192.0,2593.0,3117.0,3239.0,3523.0,2787.0,3530.0,5.0,123.0,1348.0,20191020
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),198.0,1783.0,1475.0,1647.0,1644.0,2035.0,2559.0,2732.0,2640.0,2194.0,2941.0,5.0,65.0,1139.0,20191020
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),198.0,2070.0,2051.0,2127.0,2034.0,2118.0,2270.0,2318.0,3092.0,2421.0,2687.0,5.0,104.0,1090.0,20191020
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),192.0,1391.0,1428.0,1514.0,1543.0,1880.0,2455.0,2626.0,2414.0,2012.0,2654.0,5.0,56.0,1674.0,20191025
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),192.0,1764.0,1771.0,1916.0,1934.0,1921.0,2177.0,2198.0,2407.0,2152.0,2356.0,5.0,95.0,1452.0,20191025
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),192.0,1868.0,1890.0,1950.0,1885.0,1998.0,2135.0,2278.0,3023.0,2509.0,2605.0,5.0,90.0,1442.0,20191025
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),192.0,1569.0,1371.0,1535.0,1526.0,1937.0,2505.0,2652.0,2712.0,2202.0,2778.0,5.0,54.0,1639.0,20191025
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),192.0,1481.0,1726.0,2018.0,2160.0,2595.0,3176.0,3400.0,3654.0,2980.0,3667.0,5.0,116.0,1649.0,20191025
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),192.0,1514.0,1598.0,1800.0,1627.0,2216.0,3779.0,4111.0,3134.0,2209.0,4518.0,10.0,66.0,1555.0,20191025
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),192.0,2902.0,3092.0,3176.0,3198.0,3451.0,3548.0,3657.0,3661.0,3232.0,3612.0,8.0,223.0,1555.0,20191025
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),132.0,1812.0,1633.0,1789.0,1759.0,1922.0,2006.0,2168.0,2270.0,1962.0,2369.0,5.0,74.0,665.0,20191030
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),132.0,2021.0,2197.0,2457.0,2605.0,2828.0,2840.0,2846.0,3413.0,2941.0,2899.0,5.0,166.0,816.0,20191030
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),132.0,1572.0,1621.0,1876.0,1761.0,2318.0,3597.0,4118.0,3323.0,2420.0,4399.0,4.0,77.0,839.0,20191030
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),132.0,1549.0,1631.0,1900.0,2045.0,2483.0,3121.0,3303.0,3523.0,2742.0,3595.0,5.0,105.0,976.0,20191030
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),132.0,1627.0,1339.0,1538.0,1573.0,1988.0,2433.0,2599.0,2512.0,2061.0,2640.0,5.0,59.0,684.0,20191030
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),132.0,1800.0,1844.0,1900.0,1784.0,2032.0,2242.0,2154.0,2979.0,2478.0,2588.0,5.0,81.0,966.0,20191030
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),132.0,1480.0,1348.0,1487.0,1535.0,1817.0,2426.0,2631.0,2355.0,1935.0,2649.0,5.0,54.0,1002.0,20191030
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),144.0,1707.0,1618.0,1803.0,1772.0,1865.0,2019.0,2092.0,2167.0,1976.0,2182.0,5.0,73.0,871.0,20191104
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),144.0,1367.0,1312.0,1447.0,1485.0,1809.0,2277.0,2295.0,2345.0,1942.0,2564.0,5.0,50.0,1131.0,20191104
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),144.0,2005.0,2283.0,2530.0,2675.0,2808.0,2892.0,2897.0,3481.0,3169.0,2984.0,5.0,171.0,978.0,20191104
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),144.0,1167.0,1272.0,1550.0,1405.0,2059.0,3541.0,4005.0,2950.0,2010.0,4253.0,4.0,40.0,1047.0,20191104
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),144.0,1441.0,1677.0,1916.0,2073.0,2554.0,3070.0,3223.0,3598.0,2871.0,3556.0,5.0,108.0,1161.0,20191104
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),144.0,1560.0,1377.0,1519.0,1545.0,1919.0,2346.0,2537.0,2604.0,2179.0,2597.0,5.0,57.0,922.0,20191104
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),139.0,1831.0,1905.0,1860.0,1764.0,1870.0,1973.0,2044.0,3019.0,2472.0,2415.0,5.0,77.0,895.0,20191104
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),90.0,1975.0,2277.0,2516.0,2690.0,2946.0,2986.0,3072.0,3464.0,3022.0,3055.0,5.0,176.0,697.0,20191109
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),90.0,1913.0,1753.0,1786.0,1838.0,1899.0,2126.0,2102.0,2760.0,2300.0,2291.0,5.0,86.0,597.0,20191109
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),90.0,1690.0,1738.0,1870.0,1973.0,2139.0,2477.0,2538.0,2750.0,2467.0,2635.0,5.0,101.0,746.0,20191109
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),90.0,1646.0,1612.0,1814.0,2027.0,2557.0,2977.0,3080.0,3555.0,2826.0,3474.0,5.0,105.0,783.0,20191109
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),90.0,1353.0,1381.0,1676.0,1523.0,2174.0,3423.0,3745.0,3007.0,2128.0,4072.0,4.0,49.0,709.0,20191109
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),90.0,1523.0,1551.0,1755.0,1752.0,2044.0,2541.0,2414.0,2513.0,2109.0,2623.0,5.0,77.0,938.0,20191109
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),90.0,1718.0,1590.0,1703.0,1718.0,1818.0,1970.0,2016.0,2134.0,1835.0,2162.0,5.0,70.0,585.0,20191109
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),90.0,1365.0,1389.0,1467.0,1521.0,1808.0,2107.0,2157.0,2272.0,1875.0,2259.0,5.0,54.0,382.0,20191114
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),90.0,1620.0,1575.0,1738.0,1704.0,1870.0,1979.0,2056.0,2063.0,1828.0,2229.0,5.0,74.0,282.0,20191114
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),90.0,1462.0,1618.0,1844.0,2070.0,2530.0,2952.0,3156.0,3418.0,2761.0,3429.0,5.0,108.0,377.0,20191114
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),90.0,1841.0,2131.0,2369.0,2570.0,2657.0,2750.0,2799.0,3318.0,2939.0,2850.0,5.0,156.0,314.0,20191114
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),90.0,1150.0,1300.0,1576.0,1449.0,2078.0,3283.0,3623.0,2917.0,2097.0,3811.0,4.0,45.0,337.0,20191114
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),90.0,1798.0,1715.0,1705.0,1666.0,1744.0,1863.0,1993.0,2627.0,2193.0,2255.0,5.0,70.0,253.0,20191114
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),90.0,1506.0,1486.0,1574.0,1692.0,1943.0,2251.0,2354.0,2558.0,2125.0,2461.0,5.0,71.0,361.0,20191114
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),114.0,2171.0,2075.0,2271.0,2281.0,2822.0,3526.0,3887.0,2740.0,2314.0,4088.0,5.0,131.0,464.0,20191119
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),108.0,5841.0,5617.0,5005.0,4874.0,5011.0,4938.0,5025.0,4441.0,4549.0,5078.0,9.0,255.0,350.0,20191119
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),108.0,6453.0,5294.0,5154.0,5250.0,5446.0,5500.0,5571.0,4875.0,4678.0,5634.0,9.0,255.0,350.0,20191119
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),108.0,9513.0,8473.0,8106.0,7890.0,7955.0,7731.0,7600.0,6490.0,6007.0,7433.0,9.0,255.0,350.0,20191119
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),108.0,2092.0,2063.0,2133.0,2289.0,2600.0,2902.0,2986.0,2907.0,2306.0,3300.0,8.0,131.0,350.0,20191119
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),108.0,4970.0,4276.0,4456.0,4448.0,4619.0,4643.0,4628.0,4636.0,4480.0,4708.0,9.0,255.0,350.0,20191119
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),108.0,7908.0,6562.0,6272.0,6266.0,6486.0,6439.0,6504.0,5015.0,5090.0,6446.0,9.0,255.0,350.0,20191119
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),108.0,1956.0,1938.0,1984.0,1840.0,2040.0,2057.0,2132.0,2242.0,1977.0,2310.0,5.0,84.0,1827.0,20191124
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),108.0,1812.0,1782.0,1861.0,1824.0,2080.0,2151.0,2251.0,2134.0,1838.0,2336.0,3.0,84.0,1718.0,20191124
