도로명주소,Latitude,Longitude,geometry,AOT,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,SCL,TCI,WVP,Date
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),300.0,1405.0,1475.0,1793.0,1533.0,2298.0,4086.0,4740.0,3189.0,2287.0,4927.0,4.0,54.0,1005.0,20220502
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),306.0,2039.0,2600.0,2891.0,3123.0,3282.0,3343.0,3398.0,4041.0,3762.0,3373.0,5.0,217.0,948.0,20220502
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),300.0,1828.0,1923.0,2150.0,2212.0,2559.0,3749.0,4137.0,3171.0,2645.0,4217.0,5.0,125.0,896.0,20220502
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),300.0,2137.0,2312.0,2427.0,2389.0,2427.0,2557.0,2629.0,2941.0,2677.0,2756.0,5.0,144.0,704.0,20220502
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),300.0,7047.0,8516.0,7773.0,7420.0,7728.0,7630.0,7456.0,6597.0,5310.0,7209.0,9.0,255.0,820.0,20220502
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),294.0,2307.0,2451.0,2690.0,2525.0,2707.0,2925.0,3065.0,4110.0,3389.0,3398.0,5.0,157.0,762.0,20220502
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),312.0,2263.0,2415.0,2528.0,2564.0,2613.0,2695.0,2768.0,3069.0,2674.0,2941.0,5.0,158.0,1289.0,20220517
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),312.0,1810.0,1825.0,2059.0,2080.0,2460.0,3457.0,3508.0,3251.0,2675.0,3678.0,5.0,112.0,1591.0,20220517
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),312.0,1890.0,2011.0,2255.0,2328.0,2714.0,3443.0,3733.0,3703.0,2851.0,3820.0,5.0,138.0,1482.0,20220517
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),324.0,2276.0,2754.0,3179.0,3472.0,3625.0,3751.0,3840.0,4373.0,3934.0,3829.0,5.0,247.0,1390.0,20220517
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),312.0,2264.0,2395.0,2621.0,2572.0,2766.0,2954.0,3191.0,4084.0,3435.0,3448.0,5.0,158.0,1265.0,20220517
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),318.0,1881.0,1549.0,1849.0,1697.0,2262.0,3468.0,3914.0,2893.0,2293.0,4020.0,4.0,69.0,1492.0,20220517
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),312.0,1428.0,1412.0,1746.0,1467.0,2272.0,4541.0,5221.0,3106.0,2097.0,5615.0,4.0,46.0,1541.0,20220517
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),462.0,1792.0,1534.0,1791.0,1694.0,2326.0,3334.0,3970.0,3075.0,2533.0,3798.0,4.0,70.0,2358.0,20220522
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),449.0,2214.0,2468.0,2691.0,2633.0,2808.0,2880.0,3047.0,4107.0,3607.0,3545.0,5.0,166.0,2105.0,20220522
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),461.0,1722.0,1848.0,2017.0,2049.0,2384.0,3355.0,3585.0,3400.0,2751.0,3720.0,5.0,108.0,2320.0,20220522
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),462.0,2250.0,2529.0,2560.0,2567.0,2629.0,2758.0,2905.0,3170.0,2796.0,3079.0,5.0,158.0,2125.0,20220522
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),462.0,1787.0,1959.0,2252.0,2390.0,2892.0,3515.0,3723.0,3679.0,2951.0,3955.0,5.0,141.0,2368.0,20220522
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),462.0,2278.0,2892.0,3310.0,3655.0,3887.0,3738.0,3902.0,4529.0,4306.0,3904.0,5.0,253.0,2163.0,20220522
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),462.0,1249.0,1303.0,1647.0,1376.0,2193.0,4552.0,5454.0,3116.0,2094.0,5683.0,4.0,39.0,2429.0,20220522
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),192.0,2305.0,2502.0,2600.0,2644.0,2512.0,2654.0,2787.0,3098.0,2736.0,2980.0,5.0,171.0,1752.0,20220527
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),192.0,1743.0,1769.0,2062.0,2122.0,2654.0,3462.0,3765.0,3345.0,2734.0,3832.0,5.0,116.0,2180.0,20220527
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),186.0,2313.0,2717.0,3117.0,3367.0,3550.0,3507.0,3605.0,4242.0,3864.0,3587.0,5.0,240.0,1810.0,20220527
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),192.0,1285.0,1295.0,1692.0,1419.0,2239.0,4616.0,5225.0,3358.0,2241.0,5530.0,4.0,37.0,2194.0,20220527
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),192.0,1754.0,1917.0,2203.0,2320.0,2846.0,3314.0,3504.0,3743.0,3049.0,3748.0,5.0,132.0,2047.0,20220527
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),186.0,2257.0,2454.0,2747.0,2696.0,2846.0,2886.0,3261.0,4248.0,3549.0,3678.0,5.0,175.0,1856.0,20220527
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),192.0,1853.0,1514.0,1798.0,1728.0,2287.0,3377.0,3774.0,3054.0,2475.0,3998.0,4.0,74.0,2302.0,20220527
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),168.0,1734.0,1867.0,2113.0,2112.0,2609.0,3654.0,3977.0,3294.0,2795.0,4157.0,4.0,115.0,1378.0,20220601
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),168.0,2387.0,2749.0,3161.0,3467.0,3555.0,3553.0,3695.0,4326.0,4083.0,3656.0,5.0,251.0,1070.0,20220601
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),168.0,1311.0,1440.0,1777.0,1751.0,2330.0,4174.0,4840.0,3536.0,2436.0,5192.0,4.0,77.0,1133.0,20220601
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),168.0,1849.0,2003.0,2356.0,2447.0,2764.0,3300.0,3500.0,3813.0,3153.0,3754.0,5.0,149.0,1071.0,20220601
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),168.0,1828.0,1566.0,1849.0,1781.0,2363.0,3433.0,3738.0,3035.0,2526.0,3805.0,4.0,82.0,1250.0,20220601
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),162.0,2219.0,2486.0,2796.0,2694.0,2824.0,3104.0,3443.0,4227.0,3778.0,3765.0,5.0,173.0,1205.0,20220601
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),168.0,2268.0,2530.0,2617.0,2620.0,2566.0,2674.0,2907.0,3157.0,2855.0,2997.0,5.0,170.0,975.0,20220601
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),360.0,1638.0,1852.0,2116.0,2136.0,2603.0,3553.0,3963.0,3331.0,2848.0,4124.0,5.0,119.0,2651.0,20220611
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),360.0,2329.0,2951.0,3371.0,3689.0,3778.0,3648.0,3677.0,4382.0,4129.0,3773.0,5.0,253.0,2469.0,20220611
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),366.0,1110.0,1238.0,1587.0,1580.0,2185.0,3997.0,4948.0,3622.0,2616.0,5268.0,4.0,61.0,2825.0,20220611
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),366.0,1744.0,1954.0,2220.0,2453.0,2871.0,3203.0,3456.0,3893.0,3274.0,3689.0,5.0,151.0,2704.0,20220611
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),366.0,1775.0,1437.0,1745.0,1680.0,2272.0,3504.0,3775.0,3088.0,2547.0,4053.0,4.0,67.0,2865.0,20220611
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),350.0,2307.0,2571.0,2870.0,2791.0,2956.0,2983.0,3205.0,4461.0,4033.0,3705.0,5.0,183.0,2448.0,20220611
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),366.0,2219.0,2504.0,2504.0,2503.0,2520.0,2672.0,2901.0,3229.0,2857.0,3131.0,5.0,153.0,2473.0,20220611
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),354.0,1820.0,1831.0,1977.0,1812.0,2294.0,3797.0,4614.0,3376.0,2452.0,4846.0,4.0,84.0,3088.0,20220621
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),348.0,2313.0,2561.0,2743.0,2688.0,2937.0,3056.0,3363.0,4270.0,3814.0,3754.0,5.0,171.0,2665.0,20220621
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),348.0,2771.0,2551.0,2608.0,2439.0,2859.0,3502.0,3738.0,3309.0,2764.0,3848.0,10.0,147.0,3009.0,20220621
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),348.0,2130.0,2247.0,2435.0,2392.0,2815.0,3285.0,3468.0,3686.0,3078.0,3632.0,5.0,144.0,2865.0,20220621
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),354.0,2361.0,2751.0,3043.0,3229.0,3411.0,3546.0,3656.0,4277.0,3986.0,3685.0,5.0,228.0,2685.0,20220621
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),348.0,2395.0,2429.0,2562.0,2454.0,2677.0,3325.0,3600.0,3352.0,2804.0,3753.0,10.0,148.0,3009.0,20220621
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),348.0,2524.0,2686.0,2708.0,2641.0,2754.0,2698.0,2872.0,3227.0,2786.0,3062.0,5.0,168.0,2550.0,20220621
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),204.0,2337.0,2647.0,2947.0,3009.0,3310.0,3639.0,3784.0,4219.0,3686.0,3801.0,5.0,210.0,3598.0,20220726
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),204.0,1974.0,1948.0,2222.0,2180.0,2608.0,3253.0,3557.0,3029.0,2437.0,3746.0,5.0,122.0,3635.0,20220726
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),198.0,2774.0,3059.0,2829.0,2592.0,2692.0,2843.0,2718.0,2630.0,2181.0,2791.0,8.0,165.0,3416.0,20220726
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),198.0,1864.0,1803.0,1960.0,1791.0,2220.0,3691.0,4291.0,3653.0,2545.0,4644.0,4.0,79.0,3834.0,20220726
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),198.0,2616.0,2619.0,2697.0,2633.0,3035.0,3661.0,3916.0,3961.0,3104.0,4174.0,5.0,170.0,3533.0,20220726
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),198.0,2286.0,1960.0,2123.0,1937.0,2439.0,3405.0,3929.0,2976.0,2311.0,4051.0,10.0,97.0,3416.0,20220726
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),198.0,2499.0,2559.0,2766.0,2577.0,2772.0,3132.0,3391.0,4340.0,3643.0,3941.0,5.0,161.0,3623.0,20220726
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),66.0,2058.0,2197.0,2281.0,2204.0,2181.0,2330.0,2578.0,2703.0,2414.0,2646.0,5.0,123.0,1509.0,20220909
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),66.0,2009.0,2008.0,2230.0,2052.0,2310.0,2499.0,2729.0,3490.0,2864.0,3094.0,5.0,108.0,1400.0,20220909
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),66.0,1723.0,1423.0,1583.0,1504.0,1993.0,2725.0,2966.0,2648.0,2115.0,3068.0,4.0,50.0,1483.0,20220909
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),66.0,1659.0,1645.0,1877.0,1772.0,2247.0,3102.0,3387.0,3139.0,2432.0,3637.0,4.0,78.0,1833.0,20220909
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),66.0,1281.0,1332.0,1512.0,1416.0,1847.0,3112.0,3524.0,2875.0,2016.0,3742.0,4.0,42.0,1633.0,20220909
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),66.0,2096.0,2446.0,2753.0,3040.0,3232.0,3367.0,3467.0,3930.0,3634.0,3415.0,5.0,206.0,1739.0,20220909
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),66.0,1634.0,1891.0,2056.0,2059.0,2476.0,3288.0,3632.0,3002.0,2423.0,3768.0,4.0,108.0,1485.0,20220909
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),132.0,4909.0,4698.0,4516.0,4245.0,4718.0,4882.0,4891.0,2713.0,2717.0,4840.0,9.0,255.0,3213.0,20220914
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),132.0,5153.0,4701.0,4455.0,4177.0,4701.0,4898.0,4899.0,2662.0,2687.0,4831.0,9.0,255.0,3213.0,20220914
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),132.0,4283.0,3804.0,3795.0,3568.0,3967.0,4308.0,4321.0,2607.0,2585.0,4391.0,8.0,255.0,3213.0,20220914
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),132.0,4056.0,3751.0,3583.0,3357.0,3827.0,4402.0,4628.0,2492.0,2369.0,4719.0,8.0,240.0,3213.0,20220914
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),132.0,3732.0,3381.0,3363.0,3189.0,3580.0,3867.0,3952.0,2344.0,2316.0,3959.0,8.0,223.0,3213.0,20220914
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),132.0,6103.0,5758.0,5414.0,5109.0,5670.0,5926.0,5936.0,3526.0,3537.0,5878.0,9.0,255.0,3213.0,20220914
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),132.0,5850.0,5206.0,4953.0,4646.0,5216.0,5370.0,5392.0,2621.0,2710.0,5353.0,9.0,255.0,3213.0,20220914
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),66.0,1956.0,2008.0,2101.0,2104.0,2167.0,2206.0,2334.0,2536.0,2249.0,2540.0,5.0,114.0,986.0,20220924
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),66.0,1555.0,1660.0,1843.0,1876.0,2255.0,3109.0,2948.0,2657.0,2089.0,3090.0,5.0,92.0,1095.0,20220924
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),66.0,2151.0,2462.0,2848.0,3087.0,3242.0,3395.0,3399.0,3910.0,3605.0,3502.0,5.0,211.0,1153.0,20220924
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),66.0,1325.0,1305.0,1524.0,1367.0,1882.0,3405.0,3900.0,2907.0,1981.0,4298.0,4.0,38.0,1132.0,20220924
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),66.0,1620.0,1668.0,1896.0,2016.0,2292.0,2855.0,3139.0,3447.0,2789.0,3338.0,5.0,105.0,1183.0,20220924
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),66.0,1689.0,1316.0,1510.0,1439.0,1864.0,2586.0,3000.0,2567.0,2108.0,3167.0,4.0,44.0,1061.0,20220924
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),66.0,1970.0,1860.0,2074.0,1970.0,2113.0,2345.0,2706.0,3298.0,2657.0,2950.0,5.0,100.0,879.0,20220924
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),162.0,9302.0,8744.0,8333.0,8134.0,8298.0,8067.0,8082.0,7429.0,6595.0,7974.0,9.0,255.0,1238.0,20220929
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),162.0,2277.0,2436.0,2616.0,2702.0,2944.0,3112.0,3226.0,3593.0,3503.0,3294.0,5.0,174.0,1325.0,20220929
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),162.0,2106.0,2169.0,2274.0,2272.0,2652.0,3037.0,3273.0,3526.0,2850.0,3502.0,5.0,130.0,1336.0,20220929
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),162.0,11720.0,11460.0,10903.0,10690.0,11082.0,10655.0,10499.0,9543.0,8734.0,10334.0,9.0,255.0,1238.0,20220929
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),162.0,2549.0,2535.0,2587.0,2453.0,2629.0,2964.0,3134.0,3479.0,2872.0,3407.0,5.0,148.0,1295.0,20220929
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),162.0,6671.0,7025.0,6688.0,6509.0,6824.0,6763.0,6814.0,6482.0,5828.0,6743.0,9.0,255.0,1238.0,20220929
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),162.0,9121.0,9271.0,8850.0,8650.0,8988.0,8642.0,8547.0,8192.0,7467.0,8352.0,9.0,255.0,1238.0,20220929
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),96.0,1844.0,1764.0,1909.0,1773.0,1711.0,1858.0,1999.0,2262.0,1940.0,2155.0,5.0,76.0,540.0,20221019
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1457.0,1505.0,1689.0,1671.0,2030.0,2926.0,2956.0,2818.0,2243.0,3220.0,4.0,70.0,654.0,20221019
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,1935.0,2460.0,2795.0,3067.0,3097.0,3177.0,3288.0,3787.0,3573.0,3261.0,5.0,212.0,695.0,20221019
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),96.0,1210.0,1276.0,1459.0,1395.0,1904.0,2991.0,3402.0,2954.0,2059.0,3622.0,4.0,39.0,617.0,20221019
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),96.0,1470.0,1610.0,1799.0,1906.0,2198.0,2583.0,2827.0,3248.0,2629.0,3061.0,5.0,89.0,686.0,20221019
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),96.0,1549.0,1521.0,1573.0,1543.0,1814.0,2127.0,2720.0,2412.0,2011.0,2373.0,5.0,56.0,782.0,20221019
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),96.0,1902.0,1796.0,1935.0,1943.0,2154.0,2284.0,2396.0,2963.0,2582.0,2608.0,5.0,97.0,552.0,20221019
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),150.0,1260.0,1263.0,1464.0,1440.0,1946.0,2928.0,3226.0,2917.0,2097.0,3485.0,4.0,44.0,540.0,20221024
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),150.0,1493.0,1562.0,1807.0,1951.0,2207.0,2541.0,2863.0,3242.0,2647.0,3076.0,5.0,94.0,551.0,20221024
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),150.0,1536.0,1474.0,1647.0,1669.0,2094.0,2670.0,2721.0,2463.0,2026.0,2923.0,5.0,67.0,693.0,20221024
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),150.0,1932.0,2513.0,2865.0,3186.0,3183.0,3336.0,3419.0,3944.0,3565.0,3479.0,5.0,220.0,466.0,20221024
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),150.0,1823.0,1763.0,1934.0,1802.0,1766.0,1920.0,1927.0,2282.0,1954.0,2189.0,5.0,76.0,482.0,20221024
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),150.0,1648.0,1442.0,1582.0,1594.0,1940.0,2492.0,2468.0,2423.0,1973.0,2663.0,5.0,61.0,783.0,20221024
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),144.0,1909.0,1706.0,1872.0,1865.0,2194.0,2314.0,2325.0,2820.0,2468.0,2453.0,5.0,89.0,576.0,20221024
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),330.0,1755.0,1666.0,1807.0,1659.0,1841.0,1922.0,1979.0,2196.0,1925.0,2250.0,5.0,64.0,968.0,20221029
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),330.0,1926.0,2335.0,2663.0,2915.0,3187.0,3135.0,3250.0,3769.0,3443.0,3232.0,5.0,193.0,1104.0,20221029
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),330.0,1291.0,1409.0,1667.0,1683.0,2231.0,2646.0,2927.0,2921.0,2287.0,3029.0,5.0,71.0,1171.0,20221029
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),330.0,1435.0,1651.0,1731.0,1730.0,1964.0,2189.0,2333.0,2660.0,2301.0,2540.0,5.0,73.0,1267.0,20221029
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),324.0,1873.0,1801.0,1847.0,1893.0,2058.0,2227.0,2495.0,3046.0,2627.0,2613.0,5.0,91.0,981.0,20221029
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),330.0,1095.0,1217.0,1502.0,1407.0,2011.0,3010.0,3501.0,3089.0,2118.0,3562.0,4.0,38.0,1153.0,20221029
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),330.0,1385.0,1419.0,1592.0,1750.0,2199.0,2595.0,2824.0,3214.0,2633.0,3073.0,5.0,76.0,1116.0,20221029
충남 아산시 모종동 573-2,36.7826998,127.0146102,POINT (322836.27612184617 4072605.3803751846),120.0,2092.0,2016.0,1994.0,1917.0,2031.0,2090.0,2172.0,2270.0,1957.0,2285.0,5.0,99.0,944.0,20221108
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),120.0,1726.0,1833.0,1900.0,1914.0,2288.0,2342.0,2420.0,2595.0,2104.0,2710.0,3.0,92.0,838.0,20221108
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),120.0,2242.0,2631.0,2883.0,3169.0,3427.0,3518.0,3645.0,4319.0,4048.0,3753.0,5.0,220.0,1073.0,20221108
충청남도 아산시 둔포면 중앙공원로 43,36.9202752,127.0608668,POINT (327274.32121116144 4087784.4709480437),120.0,1823.0,1870.0,1973.0,1854.0,2352.0,3055.0,3336.0,3193.0,2283.0,3615.0,4.0,85.0,1021.0,20221108
충청남도 아산시 인주면 인주산단로 23-28,36.8734759,126.8795433,POINT (311005.7654614598 4082935.8596934597),120.0,2007.0,2004.0,2056.0,2089.0,2374.0,2678.0,2775.0,3206.0,2645.0,3034.0,5.0,111.0,1098.0,20221108
충청남도 아산시 배방읍 장재리 2116,36.7844748,127.1013253,POINT (330578.923441488 4072645.1873399825),120.0,1940.0,2111.0,2094.0,2100.0,2231.0,2369.0,2509.0,2744.0,2398.0,2647.0,5.0,112.0,913.0,20221108
충청남도 아산시 송악면 송악로 790,36.7316409,127.008961,POINT (322214.2680554545 4066950.9830622626),120.0,2273.0,2346.0,2401.0,2378.0,2532.0,2602.0,2690.0,2972.0,2559.0,2833.0,5.0,140.0,915.0,20221108
충남 아산시 배방읍 배방로 38,36.7711814,127.0617795,POINT (327019.94021236553 4071241.106559802),96.0,1571.0,1561.0,1639.0,1679.0,1906.0,1940.0,2115.0,2338.0,1972.0,2222.0,5.0,70.0,519.0,20221118
충남 아산시 도고면 기곡리 296-4,36.762523,126.8887276,POINT (311552.49051921687 4070607.3464196227),96.0,2018.0,2284.0,2514.0,2712.0,2834.0,2888.0,2931.0,3440.0,3188.0,2959.0,5.0,171.0,513.0,20221118
